Date,Travel Product,Sessions - This Year,Bookings - This Year,Revenue - This Year,Spend - This Year,Day of Month,Day of Week,Week,Month,Quarter,Year,Sessions - Last Year,Bookings - Last Year,Revenue - Last Year,Spend - Last Year,Category,Birst Category,GA Category
2017-12-15,Kayak Comparestrip Modal,0.0,0.0,0.0,0.0,15,4,50,12,4,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-12-14,Kayak Comparestrip Modal,12.0,0.0,0.0,23.25,14,4,50,12,4,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-12-16,Kayak Comparestrip Modal,0.0,0.0,0.0,0.0,16,5,50,12,4,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-12-15,Kayak Comparestrip Modal,17.0,0.0,0.0,29.45,15,5,50,12,4,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-12-10,Kayak Comparestrip Modal,0.0,0.0,0.0,0.0,10,6,50,12,4,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-12-09,Kayak Comparestrip Modal,0.0,0.0,0.0,0.0,9,6,50,12,4,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-12-18,Kayak Comparestrip Modal,0.0,0.0,0.0,0.0,18,0,51,12,4,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-12-17,Kayak Comparestrip Modal,27.0,0.0,0.0,0.0,17,0,51,12,4,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-12-19,Kayak Comparestrip Modal,0.0,0.0,0.0,0.0,19,1,51,12,4,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-12-18,Kayak Comparestrip Modal,24.0,0.0,0.0,0.0,18,1,51,12,4,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-12-20,Kayak Comparestrip Modal,0.0,0.0,0.0,0.0,20,2,51,12,4,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-12-19,Kayak Comparestrip Modal,45.0,0.0,0.0,0.0,19,2,51,12,4,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-12-21,Kayak Comparestrip Modal,0.0,0.0,0.0,0.0,21,3,51,12,4,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-12-20,Kayak Comparestrip Modal,23.0,0.0,0.0,0.0,20,3,51,12,4,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-12-22,Kayak Comparestrip Modal,0.0,0.0,0.0,0.0,22,4,51,12,4,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-12-21,Kayak Comparestrip Modal,21.0,0.0,0.0,0.0,21,4,51,12,4,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-12-23,Kayak Comparestrip Modal,0.0,0.0,0.0,0.0,23,5,51,12,4,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-12-22,Kayak Comparestrip Modal,16.0,0.0,0.0,0.0,22,5,51,12,4,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-12-17,Kayak Comparestrip Modal,0.0,0.0,0.0,0.0,17,6,51,12,4,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-12-16,Kayak Comparestrip Modal,13.0,0.0,0.0,27.9,16,6,51,12,4,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-12-25,Kayak Comparestrip Modal,0.0,0.0,0.0,0.0,25,0,52,12,4,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-12-24,Kayak Comparestrip Modal,16.0,0.0,0.0,0.0,24,0,52,12,4,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-12-26,Kayak Comparestrip Modal,0.0,0.0,0.0,0.0,26,1,52,12,4,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-12-25,Kayak Comparestrip Modal,15.0,0.0,0.0,0.0,25,1,52,12,4,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-12-27,Kayak Comparestrip Modal,0.0,0.0,0.0,0.0,27,2,52,12,4,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-12-26,Kayak Comparestrip Modal,33.0,0.0,0.0,0.0,26,2,52,12,4,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-12-28,Kayak Comparestrip Modal,0.0,0.0,0.0,0.0,28,3,52,12,4,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-12-27,Kayak Comparestrip Modal,38.0,0.0,0.0,0.0,27,3,52,12,4,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-12-29,Kayak Comparestrip Modal,0.0,0.0,0.0,0.0,29,4,52,12,4,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-12-28,Kayak Comparestrip Modal,36.0,0.0,0.0,0.0,28,4,52,12,4,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-12-30,Kayak Comparestrip Modal,0.0,0.0,0.0,0.0,30,5,52,12,4,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-12-29,Kayak Comparestrip Modal,30.0,0.0,0.0,0.0,29,5,52,12,4,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-12-24,Kayak Comparestrip Modal,0.0,0.0,0.0,0.0,24,6,52,12,4,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-12-23,Kayak Comparestrip Modal,16.0,0.0,0.0,0.0,23,6,52,12,4,2018,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-01-02,Kayak Comparestrip Prechecked,0.0,0.0,0.0,684.0,2,0,1,1,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-01-01,Kayak Comparestrip Prechecked,0.0,0.0,0.0,486.78,1,0,1,1,1,2018,0.0,0.0,0.0,684.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-12-31,Kayak Comparestrip Prechecked,8.0,0.0,0.0,0.0,31,0,1,12,4,2019,0.0,0.0,0.0,486.78,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-01-03,Kayak Comparestrip Prechecked,0.0,0.0,0.0,660.63,3,1,1,1,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-01-02,Kayak Comparestrip Prechecked,0.0,0.0,0.0,208.15,2,1,1,1,1,2018,0.0,0.0,0.0,660.63,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2019-01-01,Kayak Comparestrip Prechecked,5.0,0.0,0.0,182.4,1,1,1,1,1,2019,0.0,0.0,0.0,208.15,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-01-04,Kayak Comparestrip Prechecked,0.0,0.0,0.0,660.63,4,2,1,1,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-01-03,Kayak Comparestrip Prechecked,0.0,0.0,0.0,0.0,3,2,1,1,1,2018,0.0,0.0,0.0,660.63,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2019-01-02,Kayak Comparestrip Prechecked,8.0,0.0,0.0,219.0,2,2,1,1,1,2019,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-01-05,Kayak Comparestrip Prechecked,0.0,0.0,0.0,636.69,5,3,1,1,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-01-04,Kayak Comparestrip Prechecked,0.0,0.0,0.0,0.0,4,3,1,1,1,2018,0.0,0.0,0.0,636.69,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2019-01-03,Kayak Comparestrip Prechecked,7.0,0.0,0.0,211.2,3,3,1,1,1,2019,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-01-06,Kayak Comparestrip Prechecked,0.0,0.0,0.0,558.03,6,4,1,1,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-01-05,Kayak Comparestrip Prechecked,0.0,0.0,0.0,0.0,5,4,1,1,1,2018,0.0,0.0,0.0,558.03,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2019-01-04,Kayak Comparestrip Prechecked,3.0,0.0,0.0,189.0,4,4,1,1,1,2019,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-01-07,Kayak Comparestrip Prechecked,0.0,0.0,0.0,718.77,7,5,1,1,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-01-06,Kayak Comparestrip Prechecked,0.0,0.0,0.0,0.0,6,5,1,1,1,2018,0.0,0.0,0.0,718.77,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2019-01-05,Kayak Comparestrip Prechecked,4.0,0.0,0.0,229.8,5,5,1,1,1,2019,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-01-01,Kayak Comparestrip Prechecked,0.0,0.0,0.0,478.78,1,6,1,1,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-12-31,Kayak Comparestrip Prechecked,0.0,0.0,0.0,308.37,31,6,1,12,4,2018,0.0,0.0,0.0,478.78,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-12-30,Kayak Comparestrip Prechecked,4.0,0.0,0.0,0.0,30,6,1,12,4,2019,0.0,0.0,0.0,308.37,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-01-09,Kayak Comparestrip Prechecked,0.0,0.0,0.0,728.46,9,0,2,1,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-01-08,Kayak Comparestrip Prechecked,0.0,0.0,0.0,458.78,8,0,2,1,1,2018,0.0,0.0,0.0,728.46,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2019-01-07,Kayak Comparestrip Prechecked,3.0,0.0,0.0,246.0,7,0,2,1,1,2019,0.0,0.0,0.0,458.78,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-01-10,Kayak Comparestrip Prechecked,0.0,0.0,0.0,784.32,10,1,2,1,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-01-09,Kayak Comparestrip Prechecked,0.0,0.0,0.0,625.82,9,1,2,1,1,2018,0.0,0.0,0.0,784.32,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2019-01-08,Kayak Comparestrip Prechecked,7.0,0.0,0.0,252.6,8,1,2,1,1,2019,0.0,0.0,0.0,625.82,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-01-11,Kayak Comparestrip Prechecked,0.0,0.0,0.0,728.46,11,2,2,1,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-01-10,Kayak Comparestrip Prechecked,0.0,0.0,0.0,629.3,10,2,2,1,1,2018,0.0,0.0,0.0,728.46,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2019-01-09,Kayak Comparestrip Prechecked,3.0,0.0,0.0,248.4,9,2,2,1,1,2019,0.0,0.0,0.0,629.3,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-01-12,Kayak Comparestrip Prechecked,0.0,0.0,0.0,738.15,12,3,2,1,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-01-11,Kayak Comparestrip Prechecked,0.0,0.0,0.0,513.3,11,3,2,1,1,2018,0.0,0.0,0.0,738.15,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2019-01-10,Kayak Comparestrip Prechecked,8.0,0.0,0.0,231.6,10,3,2,1,1,2019,0.0,0.0,0.0,513.3,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-01-13,Kayak Comparestrip Prechecked,0.0,0.0,0.0,636.12,13,4,2,1,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-01-12,Kayak Comparestrip Prechecked,0.0,0.0,0.0,450.07,12,4,2,1,1,2018,0.0,0.0,0.0,636.12,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2019-01-11,Kayak Comparestrip Prechecked,1.0,0.0,0.0,248.4,11,4,2,1,1,2019,0.0,0.0,0.0,450.07,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-01-14,Kayak Comparestrip Prechecked,0.0,0.0,0.0,699.39,14,5,2,1,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-01-13,Kayak Comparestrip Prechecked,0.0,0.0,0.0,506.92,13,5,2,1,1,2018,0.0,0.0,0.0,699.39,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2019-01-12,Kayak Comparestrip Prechecked,3.0,0.0,0.0,294.6,12,5,2,1,1,2019,0.0,0.0,0.0,506.92,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-01-08,Kayak Comparestrip Prechecked,0.0,0.0,0.0,825.93,8,6,2,1,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-01-07,Kayak Comparestrip Prechecked,0.0,0.0,0.0,0.0,7,6,2,1,1,2018,0.0,0.0,0.0,825.93,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2019-01-06,Kayak Comparestrip Prechecked,7.0,0.0,0.0,273.6,6,6,2,1,1,2019,0.0,0.0,0.0,0.0,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-01-16,Kayak Comparestrip Prechecked,0.0,0.0,0.0,881.79,16,0,3,1,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-01-15,Kayak Comparestrip Prechecked,0.0,0.0,0.0,720.36,15,0,3,1,1,2018,0.0,0.0,0.0,881.79,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2019-01-14,Kayak Comparestrip Prechecked,5.0,0.0,0.0,313.8,14,0,3,1,1,2019,0.0,0.0,0.0,720.36,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-01-17,Kayak Comparestrip Prechecked,0.0,0.0,0.0,702.24,17,1,3,1,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-01-16,Kayak Comparestrip Prechecked,0.0,0.0,0.0,670.48,16,1,3,1,1,2018,0.0,0.0,0.0,702.24,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2019-01-15,Kayak Comparestrip Prechecked,2.0,0.0,0.0,302.4,15,1,3,1,1,2019,0.0,0.0,0.0,670.48,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-01-18,Kayak Comparestrip Prechecked,0.0,0.0,0.0,697.68,18,2,3,1,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-01-17,Kayak Comparestrip Prechecked,0.0,0.0,0.0,677.44,17,2,3,1,1,2018,0.0,0.0,0.0,697.68,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2019-01-16,Kayak Comparestrip Prechecked,7.0,0.0,0.0,304.2,16,2,3,1,1,2019,0.0,0.0,0.0,677.44,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-01-19,Kayak Comparestrip Prechecked,0.0,0.0,0.0,632.7,19,3,3,1,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-01-18,Kayak Comparestrip Prechecked,0.0,0.0,0.0,632.78,18,3,3,1,1,2018,0.0,0.0,0.0,632.7,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2019-01-17,Kayak Comparestrip Prechecked,1.0,0.0,0.0,283.2,17,3,3,1,1,2019,0.0,0.0,0.0,632.78,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-01-20,Kayak Comparestrip Prechecked,0.0,0.0,0.0,470.82,20,4,3,1,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-01-19,Kayak Comparestrip Prechecked,0.0,0.0,0.0,530.12,19,4,3,1,1,2018,0.0,0.0,0.0,470.82,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2019-01-18,Kayak Comparestrip Prechecked,2.0,0.0,0.0,202.2,18,4,3,1,1,2019,0.0,0.0,0.0,530.12,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-01-21,Kayak Comparestrip Prechecked,0.0,0.0,0.0,524.97,21,5,3,1,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-01-20,Kayak Comparestrip Prechecked,0.0,0.0,0.0,510.4,20,5,3,1,1,2018,0.0,0.0,0.0,524.97,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2019-01-19,Kayak Comparestrip Prechecked,2.0,0.0,0.0,241.8,19,5,3,1,1,2019,0.0,0.0,0.0,510.4,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-01-15,Kayak Comparestrip Prechecked,0.0,0.0,0.0,858.42,15,6,3,1,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-01-14,Kayak Comparestrip Prechecked,0.0,0.0,0.0,665.84,14,6,3,1,1,2018,0.0,0.0,0.0,858.42,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2019-01-13,Kayak Comparestrip Prechecked,2.0,0.0,0.0,384.0,13,6,3,1,1,2019,0.0,0.0,0.0,665.84,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-01-23,Kayak Comparestrip Prechecked,0.0,0.0,0.0,697.68,23,0,4,1,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-01-22,Kayak Comparestrip Prechecked,0.0,0.0,0.0,591.6,22,0,4,1,1,2018,0.0,0.0,0.0,697.68,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2019-01-21,Kayak Comparestrip Prechecked,2.0,0.0,0.0,327.0,21,0,4,1,1,2019,0.0,0.0,0.0,591.6,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-01-24,Kayak Comparestrip Prechecked,0.0,0.0,0.0,728.46,24,1,4,1,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-01-23,Kayak Comparestrip Prechecked,0.0,0.0,0.0,639.74,23,1,4,1,1,2018,0.0,0.0,0.0,728.46,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2019-01-22,Kayak Comparestrip Prechecked,0.0,0.0,0.0,463.8,22,1,4,1,1,2019,0.0,0.0,0.0,639.74,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-01-25,Kayak Comparestrip Prechecked,0.0,0.0,0.0,705.09,25,2,4,1,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-01-24,Kayak Comparestrip Prechecked,0.0,0.0,0.0,606.1,24,2,4,1,1,2018,0.0,0.0,0.0,705.09,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2019-01-23,Kayak Comparestrip Prechecked,2.0,0.0,0.0,418.8,23,2,4,1,1,2019,0.0,0.0,0.0,606.1,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-01-26,Kayak Comparestrip Prechecked,0.0,0.0,0.0,637.83,26,3,4,1,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-01-25,Kayak Comparestrip Prechecked,0.0,0.0,0.0,555.06,25,3,4,1,1,2018,0.0,0.0,0.0,637.83,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2019-01-24,Kayak Comparestrip Prechecked,3.0,0.0,0.0,418.2,24,3,4,1,1,2019,0.0,0.0,0.0,555.06,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-01-27,Kayak Comparestrip Prechecked,0.0,0.0,0.0,550.05,27,4,4,1,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-01-26,Kayak Comparestrip Prechecked,0.0,0.0,0.0,470.38,26,4,4,1,1,2018,0.0,0.0,0.0,550.05,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2019-01-25,Kayak Comparestrip Prechecked,0.0,0.0,0.0,354.6,25,4,4,1,1,2019,0.0,0.0,0.0,470.38,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-01-28,Kayak Comparestrip Prechecked,0.0,0.0,0.0,543.78,28,5,4,1,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-01-27,Kayak Comparestrip Prechecked,0.0,0.0,0.0,520.84,27,5,4,1,1,2018,0.0,0.0,0.0,543.78,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2019-01-26,Kayak Comparestrip Prechecked,0.0,0.0,0.0,339.6,26,5,4,1,1,2019,0.0,0.0,0.0,520.84,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-01-22,Kayak Comparestrip Prechecked,0.0,0.0,0.0,766.08,22,6,4,1,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-01-21,Kayak Comparestrip Prechecked,0.0,0.0,0.0,606.1,21,6,4,1,1,2018,0.0,0.0,0.0,766.08,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2019-01-20,Kayak Comparestrip Prechecked,2.0,0.0,0.0,300.6,20,6,4,1,1,2019,0.0,0.0,0.0,606.1,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-01-30,Kayak Comparestrip Prechecked,0.0,0.0,0.0,649.8,30,0,5,1,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-01-29,Kayak Comparestrip Prechecked,0.0,0.0,0.0,672.22,29,0,5,1,1,2018,0.0,0.0,0.0,649.8,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2019-01-28,Kayak Comparestrip Prechecked,2.0,0.0,0.0,504.0,28,0,5,1,1,2019,0.0,0.0,0.0,672.22,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-01-31,Kayak Comparestrip Prechecked,0.0,0.0,0.0,670.89,31,1,5,1,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-01-30,Kayak Comparestrip Prechecked,0.0,0.0,0.0,643.8,30,1,5,1,1,2018,0.0,0.0,0.0,670.89,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2019-01-29,Kayak Comparestrip Prechecked,1.0,0.0,0.0,490.8,29,1,5,1,1,2019,0.0,0.0,0.0,643.8,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-02-01,Kayak Comparestrip Prechecked,0.0,0.0,0.0,617.88,1,2,5,2,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-01-31,Kayak Comparestrip Prechecked,0.0,0.0,0.0,598.56,31,2,5,1,1,2018,0.0,0.0,0.0,617.88,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2019-01-30,Kayak Comparestrip Prechecked,0.0,0.0,0.0,440.4,30,2,5,1,1,2019,0.0,0.0,0.0,598.56,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-02-02,Kayak Comparestrip Prechecked,0.0,0.0,0.0,573.99,2,3,5,2,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-02-01,Kayak Comparestrip Prechecked,0.0,0.0,0.0,579.42,1,3,5,2,1,2018,0.0,0.0,0.0,573.99,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2019-01-31,Kayak Comparestrip Prechecked,1.0,0.0,0.0,363.0,31,3,5,1,1,2019,0.0,0.0,0.0,579.42,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-02-03,Kayak Comparestrip Prechecked,0.0,0.0,0.0,506.16,3,4,5,2,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-02-02,Kayak Comparestrip Prechecked,0.0,0.0,0.0,429.2,2,4,5,2,1,2018,0.0,0.0,0.0,506.16,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2019-02-01,Kayak Comparestrip Prechecked,0.0,0.0,0.0,302.4,1,4,5,2,1,2019,0.0,0.0,0.0,429.2,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-02-04,Kayak Comparestrip Prechecked,0.0,0.0,0.0,581.97,4,5,5,2,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-02-03,Kayak Comparestrip Prechecked,0.0,0.0,0.0,468.64,3,5,5,2,1,2018,0.0,0.0,0.0,581.97,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2019-02-02,Kayak Comparestrip Prechecked,2.0,0.0,0.0,372.0,2,5,5,2,1,2019,0.0,0.0,0.0,468.64,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-01-29,Kayak Comparestrip Prechecked,0.0,0.0,0.0,709.65,29,6,5,1,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-01-28,Kayak Comparestrip Prechecked,0.0,0.0,0.0,694.26,28,6,5,1,1,2018,0.0,0.0,0.0,709.65,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2019-01-27,Kayak Comparestrip Prechecked,2.0,0.0,0.0,505.8,27,6,5,1,1,2019,0.0,0.0,0.0,694.26,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-02-06,Kayak Comparestrip Prechecked,0.0,0.0,0.0,682.29,6,0,6,2,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-02-05,Kayak Comparestrip Prechecked,0.0,0.0,0.0,560.28,5,0,6,2,1,2018,0.0,0.0,0.0,682.29,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2019-02-04,Kayak Comparestrip Prechecked,0.0,0.0,0.0,391.2,4,0,6,2,1,2019,0.0,0.0,0.0,560.28,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-02-07,Kayak Comparestrip Prechecked,0.0,0.0,0.0,706.8,7,1,6,2,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-02-06,Kayak Comparestrip Prechecked,0.0,0.0,0.0,635.1,6,1,6,2,1,2018,0.0,0.0,0.0,706.8,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2019-02-05,Kayak Comparestrip Prechecked,0.0,0.0,0.0,376.2,5,1,6,2,1,2019,0.0,0.0,0.0,635.1,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2017-02-08,Kayak Comparestrip Prechecked,0.0,0.0,0.0,658.35,8,2,6,2,1,2017,,,,,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
2018-02-07,Kayak Comparestrip Prechecked,0.0,0.0,0.0,603.78,7,2,6,2,1,2018,0.0,0.0,0.0,658.35,Metasearch and Travel Ads,Travel,MetaSearch and Travel Ads
